Infringement Id,Status
134486,Unmanaged
240534,Paid
134496,Paid
135175,Unmanaged
34382,Paid
66214,Closed
134504,Unmanaged
134499,Unmanaged
62537,Paid
64515,Paid
81994,Unmanaged
134503,Closed
134498,Closed
105424,Paid
245549,Paid
134483,Unmanaged
63338,Paid
135172,Unmanaged
246253,Paid
63339,Paid
134480,Unmanaged
134819,Closed
134501,Unmanaged
34247,Paid
134500,Unmanaged
63337,Paid
134497,Closed
246254,Paid
64524,Paid
135170,Paid
382499,Paid
382500,Paid
40932,Paid
134495,Unmanaged
135171,Unmanaged
290433,Unmanaged
134479,Closed
290434,Paid
290435,Paid
62525,Paid
135169,Unmanaged
134491,Unmanaged
245550,Paid
135166,Closed
312598,Paid
63333,Paid
134818,Closed
40939,Paid
135167,Closed
63336,Paid
134493,Closed
63335,Paid
246252,Paid
41136,Paid
135157,Closed
380965,Paid
135154,Unmanaged
134490,Unmanaged
135161,Closed
134487,Unmanaged
135156,Unmanaged
105436,Paid
63332,Paid
135163,Unmanaged
48966,Paid
135158,Closed
135159,Closed
135160,Closed
34384,Paid
48880,Paid
246251,Paid
63334,Paid
135155,Paid
134817,Closed
134485,Closed
41314,Paid
135152,Paid
61193,Paid
135153,Closed
135151,Closed
381343,Paid
290388,Paid
290327,Paid
63331,Paid
48965,Paid
134484,Paid
134474,Unmanaged
62533,Paid
65593,Paid
134482,Paid
64525,Paid
48964,Paid
246250,Paid
290430,Paid
134481,Unmanaged
34282,Paid
246249,Paid
63330,Paid
34245,Paid
381175,Paid
135148,Unmanaged
134478,Unmanaged
64527,Paid
63328,Paid
246248,Paid
135150,Unmanaged
134466,Paid
246247,Paid
246246,Paid
135147,Closed
134477,Unmanaged
63329,Paid
134476,Closed
134475,Unmanaged
290406,Unmanaged
63324,Paid
135149,Unmanaged
48960,Paid
290415,Paid
48963,Outstanding
246245,Paid
48961,Paid
245551,Paid
246244,Paid
381172,Paid
349614,Unmanaged
135144,Unmanaged
66233,Paid
63326,Paid
64528,Paid
135146,Closed
290352,Paid
41110,Paid
135143,Unmanaged
245552,Paid
135145,Closed
246242,Paid
64620,Outstanding
48959,Paid
290443,Paid
290441,Paid
134816,Unmanaged
64519,Paid
34281,Paid
63325,Paid
135142,Unmanaged
134469,Unmanaged
134468,Unmanaged
134467,Unmanaged
63327,Paid
135138,Unmanaged
67913,Paid
48742,Paid
41308,Paid
134473,Unmanaged
290438,Paid
290440,Paid
34380,Outstanding
246243,Paid
134456,Unmanaged
63320,Paid
290229,Paid
349313,Unmanaged
290329,Paid
63322,Paid
63323,Paid
134472,Unmanaged
246239,Paid
134470,Unmanaged
246240,Paid
134471,Unmanaged
48958,Paid
135141,Unmanaged
246238,Paid
135136,Unmanaged
135139,Unmanaged
135140,Unmanaged
240521,Paid
63321,Paid
34271,Paid
134465,Unmanaged
48867,Closed
64459,Paid
135137,Closed
134464,Unmanaged
64501,Paid
63319,Paid
246237,Paid
48936,Outstanding
290437,Paid
48957,Paid
41103,Paid
134463,Unmanaged
290439,Unmanaged
246236,Paid
290427,Paid
40918,Paid
135132,Closed
246233,Paid
135135,Closed
41094,Paid
134462,Unmanaged
135131,Unmanaged
246235,Paid
290393,Paid
290394,Paid
290389,Paid
34213,Paid
135134,Unmanaged
135133,Unmanaged
63318,Closed
134461,Unmanaged
134460,Unmanaged
134459,Unmanaged
48956,Paid
48954,Paid
349722,Unmanaged
354053,Unmanaged
48955,Paid
63317,Paid
135130,Unmanaged
63316,Paid
349296,Unmanaged
135122,Unmanaged
135129,Unmanaged
135125,Closed
134458,Unmanaged
41306,Paid
64611,Outstanding
64526,Paid
63315,Paid
135014,Unmanaged
246234,Paid
134450,Unmanaged
290401,Paid
349359,Unmanaged
290402,Paid
135126,Unmanaged
135127,Unmanaged
135128,Unmanaged
134454,Unmanaged
40916,Paid
134457,Unmanaged
135118,Unmanaged
48951,Paid
48953,Paid
290335,Paid
34381,Outstanding
135013,Unmanaged
134815,Unmanaged
246232,Paid
135121,Closed
48952,Paid
290330,Paid
134455,Unmanaged
135124,Unmanaged
312491,Paid
246231,Paid
135123,Unmanaged
63314,Paid
66244,Paid
353772,Unmanaged
290405,Paid
63313,Paid
135120,Unmanaged
135119,Unmanaged
135117,Closed
48868,Paid
135114,Unmanaged
134452,Unmanaged
134453,Unmanaged
34206,Paid
134448,Unmanaged
34663,Paid
135116,Unmanaged
63312,Paid
135115,Closed
64517,Paid
240539,Paid
290353,Unmanaged
290417,Unmanaged
135112,Paid
48950,Paid
134451,Unmanaged
135113,Unmanaged
134444,Unmanaged
34244,Paid
34239,Paid
63311,Paid
135111,Closed
342481,Paid
290351,Paid
245554,Paid
245553,Paid
135105,Unmanaged
290318,Paid
135110,Unmanaged
134447,Unmanaged
40908,Paid
134446,Unmanaged
63309,Paid
63310,Paid
134434,Unmanaged
134445,Unmanaged
134432,Unmanaged
246229,Paid
290323,Unmanaged
134443,Unmanaged
290404,Unmanaged
290384,Paid
34242,Paid
135109,Unmanaged
135107,Closed
134442,Unmanaged
134441,Unmanaged
135108,Unmanaged
292850,Unmanaged
64518,Paid
134440,Unmanaged
34207,Paid
40150,Paid
246228,Paid
246230,Paid
134439,Unmanaged
135097,Paid
134438,Unmanaged
40264,Paid
135098,Unmanaged
134431,Unmanaged
134430,Unmanaged
134437,Unmanaged
134814,Unmanaged
64613,Paid
135106,Closed
135012,Unmanaged
290322,Paid
41057,Paid
63308,Paid
64521,Paid
134433,Unmanaged
134436,Unmanaged
135103,Unmanaged
135104,Unmanaged
134435,Unmanaged
135101,Paid
135099,Paid
290414,Unmanaged
246227,Paid
135100,Unmanaged
135096,Closed
34201,Paid
135102,Unmanaged
135091,Unmanaged
134813,Unmanaged
34330,Paid
290226,Paid
134416,Unmanaged
64520,Paid
134429,Unmanaged
134427,Unmanaged
135095,Closed
246225,Paid
246226,Paid
134426,Unmanaged
63001,Paid
135094,Unmanaged
246223,Paid
134414,Unmanaged
134425,Unmanaged
64505,Paid
64510,Paid
134411,Unmanaged
48196,Paid
68118,Paid
63307,Paid
34410,Outstanding
134410,Unmanaged
135093,Unmanaged
290321,Unmanaged
34208,Paid
290358,Paid
290317,Paid
134420,Unmanaged
135092,Unmanaged
134424,Unmanaged
134423,Unmanaged
246224,Paid
134406,Unmanaged
134422,Unmanaged
134421,Unmanaged
134419,Unmanaged
135084,Closed
134415,Unmanaged
134418,Unmanaged
134417,Unmanaged
134408,Unmanaged
135088,Unmanaged
135080,Unmanaged
135079,Unmanaged
395865,Paid
396060,Paid
135090,Unmanaged
134812,Unmanaged
246221,Paid
135089,Unmanaged
64514,Paid
62607,Paid
396061,Paid
135074,Closed
245556,Paid
246220,Paid
246222,Paid
135083,Unmanaged
290320,Unmanaged
34240,Paid
135087,Unmanaged
396062,Paid
290326,Paid
290253,Paid
290057,Paid
135086,Closed
135085,Unmanaged
134413,Unmanaged
246216,Paid
246219,Paid
245555,Paid
134402,Unmanaged
135078,Unmanaged
34241,Paid
135082,Unmanaged
135081,Unmanaged
64513,Paid
134412,Unmanaged
290324,Unmanaged
64511,Paid
396063,Paid
41463,Paid
134409,Unmanaged
135075,Unmanaged
240526,Paid
246217,Paid
134403,Unmanaged
134407,Unmanaged
134400,Unmanaged
290331,Paid
134405,Unmanaged
135076,Unmanaged
135077,Unmanaged
48321,Paid
34378,Outstanding
34300,Paid
64470,Paid
246214,Paid
240522,Paid
246215,Paid
134398,Unmanaged
134404,Unmanaged
240533,Paid
246212,Paid
135073,Unmanaged
134811,Unmanaged
134395,Unmanaged
41459,Paid
64512,Paid
34379,Paid
134401,Unmanaged
61689,Paid
134399,Unmanaged
246213,Paid
40903,Paid
290325,Unmanaged
41036,Paid
64522,Paid
64506,Paid
135072,Closed
50566,Outstanding
246210,Paid
246211,Paid
40118,Paid
48859,Paid
48877,Paid
134397,Unmanaged
61688,Paid
290385,Paid
135071,Unmanaged
41458,Paid
41453,Paid
135070,Unmanaged
50568,Outstanding
41457,Paid
290382,Paid
246208,Paid
135068,Unmanaged
246209,Paid
41454,Paid
64508,Paid
64507,Paid
135069,Paid
134391,Closed
134390,Paid
134389,Unmanaged
64502,Outstanding
290295,Paid
290218,Paid
290217,Paid
61687,Paid
134394,Closed
134384,Unmanaged
134396,Unmanaged
134393,Unmanaged
67415,Paid
246207,Paid
134387,Closed
34375,Outstanding
107883,Paid
290381,Paid
311850,Paid
135067,Unmanaged
134392,Closed
40902,Paid
64496,Paid
64495,Paid
134386,Paid
134388,Unmanaged
41451,Paid
48870,Paid
246206,Paid
135066,Paid
40115,Due
61686,Paid
34294,Paid
34199,Paid
135065,Paid
41450,Paid
48188,Paid
34269,Paid
34376,Paid
64464,Paid
240529,Paid
134385,Unmanaged
240514,Paid
245558,Paid
48323,Paid
34328,Paid
34243,Paid
290263,Paid
290316,Paid
61685,Paid
134383,Unmanaged
64499,Paid
41033,Paid
34329,Paid
290370,Paid
48763,Paid
134808,Unmanaged
64498,Paid
134382,Closed
134381,Unmanaged
60906,Closed
135064,Paid
290374,Paid
134810,Unmanaged
290373,Unmanaged
290372,Unmanaged
290375,Paid
290363,Paid
290365,Paid
290369,Paid
290395,Paid
245557,Paid
290377,Unmanaged
134807,Unmanaged
135058,Paid
135063,Unmanaged
290252,Unmanaged
401576,Paid
290371,Paid
290364,Paid
61684,Paid
135062,Paid
135060,Paid
290413,Paid
135061,Unmanaged
64500,Paid
134809,Unmanaged
61683,Paid
134806,Unmanaged
290367,Paid
354188,Unmanaged
134376,Closed
34280,Paid
135059,Unmanaged
290241,Paid
134380,Unmanaged
64491,Paid
246204,Paid
41440,Paid
290354,Paid
290399,Paid
50565,Outstanding
134805,Unmanaged
34194,Paid
48322,Paid
134379,Unmanaged
246205,Paid
290362,Paid
135057,Unmanaged
290359,Paid
40900,Paid
64478,Paid
134375,Unmanaged
293118,Unmanaged
290361,Paid
290396,Paid
290356,Paid
41425,Paid
64493,Paid
134374,Unmanaged
134377,Unmanaged
134378,Unmanaged
34662,Paid
34287,Paid
246203,Paid
134802,Unmanaged
347552,Unmanaged
401581,Paid
41420,Paid
134804,Unmanaged
64494,Outstanding
40101,Paid
64503,Paid
34203,Paid
34210,Paid
135056,Paid
246202,Paid
246201,Paid
134803,Closed
246200,Paid
34270,Paid
290398,Paid
105426,Paid
34197,Paid
64490,Paid
290360,Paid
134373,Unmanaged
64468,Paid
41406,Paid
48529,Closed
34198,Paid
246199,Paid
135054,Unmanaged
134372,Unmanaged
61682,Paid
64486,Paid
64477,Outstanding
240532,Paid
230746,Paid
41402,Paid
64481,Paid
290387,Paid
41401,Paid
134801,Paid
246197,Paid
240519,Paid
246198,Paid
34292,Paid
290400,Paid
290386,Paid
290392,Paid
34212,Paid
135053,Unmanaged
349340,Unmanaged
245559,Paid
246195,Paid
135055,Paid
246194,Paid
246196,Paid
290412,Paid
34373,Paid
41397,Paid
246193,Paid
245560,Paid
34293,Paid
290418,Paid
34370,Paid
41026,Outstanding
64479,Paid
34279,Paid
34288,Outstanding
41025,Due
64487,Paid
134371,Unmanaged
64480,Paid
240515,Paid
240528,Paid
34315,Paid
401147,Paid
135052,Closed
64489,Outstanding
246192,Paid
64488,Paid
34374,Outstanding
64509,Paid
401577,Paid
290407,Paid
290391,Paid
290390,Paid
290277,Paid
246191,Paid
41394,Paid
134370,Unmanaged
135051,Paid
34290,Outstanding
381381,Paid
401580,Paid
135050,Unmanaged
41021,Paid
41393,Paid
135049,Unmanaged
34409,Paid
64461,Paid
290423,Unmanaged
34184,Paid
50562,Outstanding
134800,Unmanaged
34408,Paid
401579,Paid
290251,Paid
134368,Unmanaged
135011,Unmanaged
246188,Paid
246190,Paid
401578,Paid
135048,Unmanaged
290408,Unmanaged
60866,Paid
50560,Outstanding
34211,Paid
41380,Paid
134369,Unmanaged
64492,Paid
290422,Unmanaged
246186,Paid
62605,Paid
64482,Paid
290202,Unmanaged
246189,Paid
290425,Paid
290421,Paid
290237,Paid
290411,Paid
290238,Unmanaged
134367,Unmanaged
63000,Paid
246187,Paid
290424,Paid
290420,Paid
135047,Closed
34196,Paid
34195,Paid
105428,Paid
246185,Paid
290410,Unmanaged
135045,Unmanaged
135046,Unmanaged
246184,Paid
64504,Paid
290426,Paid
64484,Paid
64483,Paid
290416,Paid
41369,Paid
40983,Paid
135044,Unmanaged
135043,Unmanaged
290428,Unmanaged
246182,Paid
246183,Paid
134365,Unmanaged
135040,Unmanaged
40155,Paid
134799,Unmanaged
34266,Paid
34246,Paid
41364,Paid
64497,Paid
34334,Outstanding
290227,Paid
34371,Paid
134366,Unmanaged
41360,Paid
290419,Paid
41359,Paid
135042,Closed
134364,Unmanaged
245561,Paid
246181,Paid
246180,Paid
40891,Paid
40894,Paid
135041,Closed
64471,Paid
245562,Paid
290231,Paid
134363,Unmanaged
246179,Paid
34232,Paid
135039,Unmanaged
134362,Unmanaged
40262,Paid
246177,Paid
246178,Paid
66297,Paid
64465,Paid
240513,Paid
64474,Paid
230744,Paid
41340,Paid
311206,Paid
135038,Unmanaged
63306,Due
34406,Paid
135037,Unmanaged
290159,Paid
302595,Outstanding
246176,Paid
64475,Paid
40263,Paid
64463,Paid
63305,Due
40890,Paid
134361,Unmanaged
34372,Paid
246175,Paid
134798,Unmanaged
134359,Unmanaged
134358,Unmanaged
134357,Paid
64466,Paid
64467,Paid
136429,Paid
246174,Paid
290261,Paid
44538,Paid
246173,Paid
136418,Unmanaged
136417,Paid
40148,Paid
299453,Outstanding
136353,Closed
34267,Paid
290265,Paid
134360,Unmanaged
136440,Paid
34181,Paid
136427,Unmanaged
48737,Outstanding
34364,Outstanding
44539,Paid
136615,Paid
136441,Closed
136354,Unmanaged
136614,Closed
136613,Closed
136612,Unmanaged
34190,Paid
34189,Paid
34188,Paid
246172,Paid
34432,Paid
136442,Closed
34659,Paid
34192,Paid
290256,Paid
290234,Paid
290233,Paid
290299,Paid
45196,Paid
136444,Unmanaged
136611,Unmanaged
136438,Closed
136610,Unmanaged
246170,Paid
136443,Paid
44536,Paid
34264,Paid
136352,Paid
45197,Paid
64476,Paid
136436,Unmanaged
73724,Paid
240284,Paid
45298,Paid
246171,Paid
290258,Unmanaged
34230,Paid
136336,Unmanaged
73834,Paid
301773,Outstanding
136605,Unmanaged
136604,Unmanaged
64469,Paid
246169,Paid
45205,Paid
290178,Unmanaged
290225,Unmanaged
136608,Unmanaged
290185,Paid
290304,Paid
45201,Paid
136432,Unmanaged
301774,Outstanding
246168,Paid
245564,Paid
245563,Paid
34205,Closed
348525,Unmanaged
45198,Paid
246167,Paid
309308,Paid
136486,Paid
136606,Unmanaged
309483,Paid
136601,Unmanaged
136426,Unmanaged
34335,Outstanding
136416,Unmanaged
136350,Paid
136467,Unmanaged
246164,Paid
136602,Unmanaged
246166,Paid
396325,Paid
34234,Paid
136439,Unmanaged
313110,Paid
246162,Paid
34314,Closed
136425,Unmanaged
290259,Paid
48861,Paid
136603,Unmanaged
64472,Paid
290240,Paid
136433,Unmanaged
62472,Paid
136487,Unmanaged
136595,Unmanaged
136599,Unmanaged
136435,Unmanaged
34327,Paid
136600,Unmanaged
34265,Paid
34301,Paid
136468,Unmanaged
136483,Unmanaged
136597,Unmanaged
136587,Unmanaged
136450,Paid
136431,Paid
136415,Paid
34336,Outstanding
73696,Paid
136598,Unmanaged
136594,Unmanaged
136585,Unmanaged
136488,Closed
136584,Paid
136583,Unmanaged
136593,Unmanaged
136582,Paid
136482,Unmanaged
136581,Unmanaged
136373,Unmanaged
136590,Unmanaged
136592,Unmanaged
136591,Unmanaged
136479,Paid
72910,Paid
290243,Paid
290209,Paid
290244,Paid
136335,Unmanaged
136430,Unmanaged
136434,Paid
136484,Closed
136424,Paid
136421,Unmanaged
302913,Outstanding
45958,Paid
136423,Closed
45134,Paid
63677,Outstanding
136420,Paid
136334,Unmanaged
136589,Paid
136588,Unmanaged
136578,Paid
34278,Paid
34193,Paid
136481,Closed
136449,Unmanaged
34204,Outstanding
290144,Paid
136586,Unmanaged
136485,Closed
45133,Due
240505,Paid
291058,Unmanaged
246163,Paid
136448,Unmanaged
62606,Paid
290249,Unmanaged
34231,Paid
290184,Paid
50554,Outstanding
246157,Paid
301786,Outstanding
298997,Outstanding
246159,Paid
246158,Paid
246160,Paid
246161,Paid
290246,Paid
293048,Paid
290223,Paid
45082,Paid
34185,Paid
136579,Paid
136331,Unmanaged
136580,Paid
136480,Unmanaged
136419,Unmanaged
34233,Paid
290248,Paid
34191,Paid
136428,Unmanaged
245566,Paid
45638,Paid
136577,Unmanaged
46639,Paid
136576,Unmanaged
136490,Unmanaged
290224,Paid
34405,Paid
136575,Unmanaged
245565,Paid
136489,Unmanaged
73715,Paid
46636,Paid
293070,Unmanaged
136437,Unmanaged
135416,Paid
136422,Unmanaged
136333,Unmanaged
46632,Paid
34296,Paid
246156,Paid
290247,Paid
44765,Paid
136491,Unmanaged
48527,Paid
68744,Paid
136566,Unmanaged
136573,Unmanaged
246155,Paid
44317,Outstanding
136478,Unmanaged
136574,Unmanaged
34660,Outstanding
72972,Paid
136572,Unmanaged
136571,Unmanaged
34187,Paid
246152,Paid
44918,Paid
136568,Unmanaged
50559,Outstanding
246153,Paid
246154,Paid
246151,Paid
136570,Unmanaged
48472,Paid
136567,Unmanaged
136569,Unmanaged
136372,Unmanaged
290235,Paid
290236,Paid
290254,Paid
73683,Paid
410898,Paid
136366,Unmanaged
136470,Unmanaged
136565,Unmanaged
246150,Paid
290161,Unmanaged
290186,Paid
50558,Outstanding
73772,Paid
136368,Unmanaged
63674,Outstanding
64422,Paid
293056,Unmanaged
47378,Paid
290187,Paid
136561,Unmanaged
136563,Unmanaged
136564,Unmanaged
136330,Unmanaged
44917,Paid
34263,Paid
246147,Paid
136367,Closed
246149,Paid
246148,Paid
40099,Paid
136466,Unmanaged
44743,Paid
48479,Paid
40114,Due
246146,Paid
353602,Unmanaged
47370,Paid
48525,Paid
40179,Paid
245568,Paid
392961,Paid
290189,Paid
245567,Paid
289763,Paid
34262,Paid
136465,Unmanaged
34325,Paid
136559,Unmanaged
47042,Paid
246144,Paid
290177,Paid
136549,Unmanaged
136365,Unmanaged
136548,Paid
136558,Unmanaged
136560,Unmanaged
136545,Unmanaged
48526,Closed
136556,Unmanaged
290157,Unmanaged
290158,Unmanaged
40180,Paid
290196,Paid
401155,Paid
290193,Paid
290283,Paid
44155,Paid
47555,Paid
290148,Paid
44733,Paid
240509,Paid
240504,Paid
136471,Unmanaged
48456,Paid
290156,Paid
34229,Paid
73668,Paid
310893,Paid
45504,Due
136541,Unmanaged
136447,Unmanaged
321523,Paid
40385,Paid
46484,Paid
48462,Paid
136538,Unmanaged
43661,Paid
290191,Paid
290293,Paid
290192,Paid
136364,Unmanaged
46444,Paid
136529,Unmanaged
290153,Paid
290155,Paid
290190,Paid
50552,Paid
136535,Unmanaged
240516,Paid
246145,Paid
290206,Paid
136358,Unmanaged
136312,Unmanaged
48475,Paid
72916,Paid
48474,Paid
136544,Unmanaged
290103,Unmanaged
136382,Paid
136381,Unmanaged
290205,Paid
290194,Paid
46438,Paid
48459,Paid
48468,Paid
136363,Unmanaged
63676,Outstanding
136523,Unmanaged
246142,Paid
290152,Paid
290216,Paid
290075,Paid
63683,Outstanding
48467,Paid
136543,Unmanaged
136459,Unmanaged
136542,Unmanaged
48453,Paid
246140,Paid
246141,Paid
34326,Paid
290278,Paid
290056,Paid
50551,Paid
136536,Unmanaged
136475,Closed
48469,Paid
48464,Paid
46354,Paid
246137,Paid
136446,Unmanaged
246139,Paid
290166,Paid
290188,Paid
73288,Paid
40270,Paid
44181,Due
290145,Paid
290291,Paid
136506,Unmanaged
136384,Unmanaged
136537,Closed
290146,Unmanaged
34236,Paid
290201,Paid
246138,Paid
136524,Unmanaged
34403,Outstanding
136531,Unmanaged
136456,Unmanaged
290149,Paid
290154,Paid
290147,Paid
46471,Closed
240497,Paid
34228,Paid
50631,Paid
290151,Paid
72987,Paid
48452,Outstanding
290150,Paid
136530,Unmanaged
136528,Unmanaged
290165,Paid
48470,Paid
136532,Unmanaged
63692,Outstanding
136519,Paid
136518,Paid
136527,Paid
246134,Paid
246135,Paid
34313,Paid
48430,Outstanding
48429,Paid
246136,Paid
63693,Outstanding
290160,Paid
73753,Paid
73752,Paid
73806,Paid
63684,Outstanding
136547,Unmanaged
290294,Unmanaged
73050,Paid
136463,Unmanaged
136516,Unmanaged
136526,Unmanaged
136323,Unmanaged
136525,Unmanaged
136546,Unmanaged
290162,Unmanaged
290163,Paid
347077,Unmanaged
290200,Paid
136473,Unmanaged
136522,Unmanaged
136497,Paid
46407,Paid
136521,Unmanaged
46412,Paid
136520,Unmanaged
245570,Paid
246133,Paid
290213,Paid
245569,Paid
73734,Paid
290282,Paid
46569,Paid
34369,Outstanding
246131,Paid
246132,Paid
136515,Unmanaged
136596,Paid
64450,Paid
290199,Unmanaged
290203,Paid
290198,Paid
290197,Paid
73566,Paid
136451,Unmanaged
72915,Paid
136313,Unmanaged
321522,Paid
136552,Paid
46557,Paid
136553,Paid
34312,Paid
48450,Paid
48825,Closed
246130,Paid
63694,Outstanding
290286,Paid
290279,Paid
136460,Unmanaged
136472,Unmanaged
246129,Paid
48848,Paid
48129,Paid
34368,Paid
136607,Unmanaged
136512,Unmanaged
246127,Paid
246128,Paid
34235,Paid
246125,Paid
246126,Paid
34261,Paid
290215,Paid
290210,Paid
34402,Paid
136500,Unmanaged
136504,Paid
46393,Paid
246124,Paid
136514,Unmanaged
290281,Paid
136555,Paid
136495,Unmanaged
246122,Paid
136557,Paid
246123,Paid
136562,Paid
136539,Unmanaged
136513,Unmanaged
229818,Paid
63688,Outstanding
246121,Paid
136499,Unmanaged
290221,Paid
245572,Paid
136320,Unmanaged
312071,Paid
136554,Paid
63675,Outstanding
136494,Unmanaged
46366,Paid
46375,Paid
48443,Paid
245571,Paid
64724,Outstanding
290095,Paid
46575,Paid
63689,Outstanding
34298,Paid
63695,Paid
136319,Unmanaged
136533,Unmanaged
229817,Paid
290219,Paid
44641,Paid
136464,Paid
63687,Outstanding
46184,Paid
136540,Unmanaged
136505,Unmanaged
136511,Unmanaged
246120,Paid
136503,Unmanaged
136357,Unmanaged
246118,Paid
136474,Outstanding
313345,Paid
246119,Paid
47372,Paid
136452,Unmanaged
34367,Paid
136493,Unmanaged
34366,Paid
246116,Paid
246117,Paid
283966,Unmanaged
136356,Paid
290214,Paid
290179,Unmanaged
47572,Paid
246115,Paid
283965,Unmanaged
136361,Unmanaged
44638,Paid
246114,Paid
64281,Outstanding
44588,Due
246113,Paid
34320,Paid
73633,Paid
136510,Unmanaged
290269,Paid
311342,Paid
48445,Paid
73654,Paid
73778,Paid
45996,Due
136370,Unmanaged
300400,Due
136498,Unmanaged
260354,Paid
136517,Unmanaged
290280,Paid
46117,Paid
64723,Outstanding
34658,Outstanding
290208,Paid
72955,Paid
136508,Unmanaged
246112,Paid
46526,Paid
34360,Paid
64722,Outstanding
34362,Paid
290270,Paid
48446,Paid
73287,Paid
246111,Paid
290207,Paid
290271,Paid
34363,Paid
245573,Paid
245574,Paid
290094,Paid
290272,Paid
64447,Paid
64721,Outstanding
136445,Unmanaged
246110,Paid
46607,Paid
290273,Paid
290268,Paid
34260,Paid
136374,Unmanaged
48420,Paid
136507,Unmanaged
246109,Paid
290092,Paid
34259,Paid
48436,Paid
311440,Paid
34295,Paid
136369,Unmanaged
136318,Unmanaged
246108,Paid
136496,Unmanaged
290182,Paid
290090,Paid
48432,Paid
290211,Paid
290164,Paid
347163,Unmanaged
136476,Unmanaged
290082,Paid
34258,Paid
347684,Unmanaged
136477,Closed
64719,Outstanding
136609,Paid
246107,Paid
290091,Paid
392963,Paid
136501,Unmanaged
136359,Unmanaged
246106,Paid
46949,Paid
290175,Paid
46448,Paid
136360,Unmanaged
346385,Unmanaged
290089,Paid
290076,Paid
346296,Unmanaged
290212,Paid
246105,Paid
136617,Paid
246104,Paid
246103,Paid
48319,Paid
136345,Unmanaged
229815,Paid
246101,Paid
246102,Paid
346559,Unmanaged
346383,Unmanaged
73693,Paid
34351,Paid
73692,Paid
46730,Paid
346560,Unmanaged
346601,Unmanaged
346552,Unmanaged
346529,Unmanaged
34657,Outstanding
246099,Paid
136383,Unmanaged
246100,Paid
62624,Paid
62623,Paid
396091,Paid
34349,Paid
34350,Paid
292675,Unmanaged
290172,Unmanaged
346224,Unmanaged
34311,Paid
245575,Paid
245576,Paid
44088,Due
34656,Paid
48938,Paid
310802,Paid
64453,Paid
44423,Due
136346,Unmanaged
34356,Paid
346184,Unmanaged
290171,Paid
136362,Unmanaged
48814,Closed
246097,Paid
246098,Paid
290170,Paid
290176,Unmanaged
64462,Paid
64448,Paid
64449,Paid
45296,Paid
290129,Paid
290174,Paid
290183,Paid
232855,Paid
392929,Paid
73688,Paid
64446,Paid
346156,Unmanaged
246094,Paid
40113,Paid
136344,Paid
246095,Paid
44432,Paid
290169,Paid
290181,Paid
246093,Paid
64451,Paid
44955,Paid
246092,Paid
43784,Paid
290173,Unmanaged
44771,Paid
246091,Paid
47617,Paid
290180,Unmanaged
136322,Closed
64708,Outstanding
136380,Unmanaged
136379,Unmanaged
64452,Paid
246088,Paid
246090,Paid
43928,Closed
34344,Paid
46712,Paid
44391,Due
346222,Unmanaged
34400,Paid
34399,Paid
246089,Paid
346138,Unmanaged
246087,Paid
311950,Paid
290130,Unmanaged
246086,Paid
136321,Unmanaged
290104,Paid
34398,Paid
347896,Unmanaged
290105,Paid
136376,Unmanaged
245577,Paid
34323,Paid
246085,Paid
345982,Unmanaged
346419,Unmanaged
395467,Paid
63678,Paid
62622,Paid
62621,Paid
346471,Unmanaged
346414,Unmanaged
64444,Paid
382479,Paid
34357,Paid
346202,Unmanaged
290121,Paid
73263,Paid
136355,Unmanaged
161960,Paid
82180,Paid
346403,Unmanaged
290096,Unmanaged
290112,Paid
290114,Paid
346049,Unmanaged
40269,Paid
40145,Paid
290124,Paid
347157,Unmanaged
290098,Unmanaged
290110,Unmanaged
290120,Paid
290125,Paid
345944,Unmanaged
34333,Paid
290097,Unmanaged
392928,Paid
290113,Paid
346485,Unmanaged
136301,Unmanaged
245578,Paid
290032,Unmanaged
346017,Unmanaged
345961,Unmanaged
290119,Paid
345995,Unmanaged
345972,Unmanaged
246083,Paid
73674,Paid
312947,Paid
246084,Paid
34324,Paid
345988,Unmanaged
346039,Unmanaged
395822,Paid
346027,Unmanaged
347731,Unmanaged
346106,Unmanaged
64734,Paid
345970,Unmanaged
290126,Paid
290127,Paid
345987,Unmanaged
345964,Unmanaged
345991,Unmanaged
346013,Unmanaged
346037,Unmanaged
34358,Paid
246082,Paid
136343,Unmanaged
136326,Unmanaged
346018,Unmanaged
345951,Unmanaged
246081,Paid
136324,Closed
347135,Unmanaged
346520,Unmanaged
346557,Unmanaged
346548,Unmanaged
346525,Unmanaged
290072,Paid
346045,Unmanaged
346033,Unmanaged
345968,Unmanaged
395680,Paid
246080,Paid
345999,Unmanaged
346047,Unmanaged
346011,Unmanaged
346081,Unmanaged
311422,Paid
290069,Paid
345906,Unmanaged
346054,Unmanaged
345921,Unmanaged
346116,Unmanaged
136329,Paid
46745,Paid
345967,Unmanaged
345934,Unmanaged
290101,Paid
346042,Unmanaged
63664,Paid
246079,Paid
246078,Paid
400150,Paid
345892,Unmanaged
290106,Paid
290108,Paid
246076,Paid
246077,Paid
290107,Paid
346711,Unmanaged
345929,Unmanaged
34346,Paid
74607,Paid
346135,Unmanaged
346053,Unmanaged
74610,Paid
136325,Unmanaged
246074,Paid
246075,Paid
290109,Paid
290067,Paid
290115,Paid
290132,Paid
345946,Unmanaged
395864,Paid
345955,Unmanaged
345966,Unmanaged
346005,Unmanaged
136328,Unmanaged
345883,Unmanaged
290116,Paid
290102,Paid
